Runner,Game,Category,Run name,Run link
Arpelanza,Dark Souls,Any%,Dark Souls Any% No Hit – Sorcery Only,https://www.twitch.tv/videos/1820814566
Arpelanza,Dark Souls,Any%,Dark Souls Any% No Hit – SL1,https://youtu.be/HiPzU_3kmhI
Arpelanza,Dark SOuls II,Any%,Dark Souls II Any No Hit,https://youtu.be/hlXHF_u-2Os
Arpelanza,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/1782790971
Arpelanza,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/VmhtypUDWOw?si=h2ckoVrv_f86n5TH
Arpelanza,Multiple,Dark Souls Trilogy,Dark Souls Trilogy Any% No Hit,https://www.twitch.tv/collections/w6WchcqiXBeKvw
Fury21399,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/1763443320
Litonator,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=Nwb-naF7Odc
Litonator,Dark Souls,Any%,Dark Souls Any% No Hit – SL1,https://youtu.be/5vfHv9Bcshw
MeepForSpeed,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=2xqPwnh0wuk
MeepForSpeed,Dark Souls,Any%,Dark Souls Any% No Hit – Sorcery Only,https://youtu.be/tPiHMKtkgbQ
MeepForSpeed,Dark Souls,Any%,Dark Souls Any% No Hit – Pyro Only,https://www.twitch.tv/videos/1877758006
MeepForSpeed,Dark Souls,All Main Game Bosses,Dark Souls All Main Game Bosses No Hit – Sorcery Only,https://www.twitch.tv/videos/1908963501
MeepForSpeed,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/1863882048
MeepForSpeed,Elden Ring,Any%,Elden Ring Any% No Hit,https://www.youtube.com/watch?v=gYzbT4Y_nUs
Zako94,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1748704507
Verse,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=NJfHQ3W2L6c
Verse,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit,https://youtu.be/MWUaOeR8CtQ
Verse,Sekiro,Purification Ending,Sekiro Purification Ending No Hit,https://www.youtube.com/watch?v=4QTsJXmIhyE
Verse,Sekiro,Return Ending,Sekiro Return Ending No Hit,https://www.twitch.tv/videos/1859780427
Verse,Sekiro,All Memories,Sekiro All Memories No Hit,https://www.twitch.tv/videos/1880661880
Verse,Sekiro,All Bosses & Minibosses,Sekiro All Bosses & Minibosses + All Beads No Hit,https://www.youtube.com/watch?v=vQP1sOesjnY
Weltmeister,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1757152089
Wizardly,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=27QKnf_7_po
Wizardly,Sekiro,Immortal Severance Ending,Immortal Severance Ending No Hit,https://www.youtube.com/watch?v=2ytR1-yf9sY
Wizardly,Sekiro,All Memories,Sekiro All Memories No Hit,https://www.youtube.com/watch?v=dhAUWHo-xVI
Wizardly,Sekiro,All Beads & Memories,Sekiro All Beads & Memories No Hit,https://www.youtube.com/watch?v=ivy6VKavf4o
Wizardly,Sekiro,Mortal Journey,Sekiro Mortal Journey No Hit,https://www.youtube.com/watch?v=MjjEmUEBdjY
Awesomepotamuss,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/WsyyMefw4LU
Zhetas,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/8sDAjh5gmwU
Bobadilx,Dark Souls II,All Main Game Bosses,Dark Souls II All Main Game Bosses,https://www.youtube.com/watch?v=RhEywIQ_j1E
Montybale,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/HWmqO-hTteU
med421,Cuphead,Any%,Cuphead Any % No Damage,https://www.twitch.tv/videos/1765677531
med421,Cuphead,DLC Any%,Cuphead DLC Any % No Damage,https://www.twitch.tv/videos/1623844630
Michailewic,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Claire 2nd,https://www.twitch.tv/videos/1761538195
Michailewic,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Leon 2nd,https://www.twitch.tv/videos/1788581730
Michailewic,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Leon 1st,https://www.twitch.tv/videos/1802713370
GaffeyTaffy,Crash Bandicoot 2: Cortex Strikes Back,Any%,Crash Bandicoot 2 Any% No Hit,https://youtu.be/7Q9PJhbGWnM
SPaltoco1,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1767770856
Red_Bolson,Zelda: Breath of the Wild,All Divine Beasts,Zelda: Breath of the Wild All Divine Beasts No Hit – No Damage,https://www.twitch.tv/videos/1770055236
CalikoPG,Hollow Knight,Any %,Hollow Knight Any% No Hit,https://www.youtube.com/watch?v=6zI0LDcu0d0&t=165s
CalikoPG,Hollow Knight,All Skills,Hollow Knight All Skills No Hit,https://www.youtube.com/watch?v=Fk_6ardz1o4
ManuG,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://www.youtube.com/watch?v=AFbpwES-7CA
Unnamed,Hollow Knight,Pantheon 5,Hollow Knight Phanteon 5 No Hit – No Damage,https://www.youtube.com/watch?v=1o3PxPt7a2A
zoliaco,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://youtu.be/PIKg3uG5s6M
caru_tv,Hollow Knight,Any%,Hollow Knight Any% No Hit – No Damage,https://www.twitch.tv/videos/1776607036
Jensomatic,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/Ez4pvyWyxdw
Valierel,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=p-uM87I0ldE&t=926s
Valierel,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.youtube.com/watch?v=ZQt2mKt0E5s
gatetnegre,Hades,Any%,"Hades Any% No Hit – No Damage, Heart-Seeking Bow / Rama Aspect",https://youtu.be/ZYceT7n5TDk
MasterDarkseid,Resident Evil Survivor,Any%,Resident Evil Survivor No Damage,https://www.youtube.com/watch?v=DX7OzmuwvB8&t=423s&ab_channel=MasterDarkseid
Theurbanorb,Sekiro,All Enemies,Sekiro All Enemies No Hit (World’s First),https://www.youtube.com/playlist?list=PLUbBsMTgkTRl5CK3GEUDLlyFSJ0xboBqM
Hugolink,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://www.twitch.tv/videos/1812993071
Hugolink,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1778331050
Hugolink,ZELDA: BREATH OF THE WILD,Any%,Zelda: Breath of the Wild Any% No Hit,https://www.twitch.tv/videos/1817243696
nitrosovibrio,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/1782738534
MayuRiedel,Dark Soul III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/1767972468
KidNamedFinger,Elden Ring,Any%,Elden Ring Any% No Hit,https://www.youtube.com/watch?v=Yo6hwUrnRwk
Lekefka,Resident Evil Classic,Original Mode,Resident Evil No Damage – Jill Worst Ending,https://www.youtube.com/watch?v=IOQBU6Q_kfc
Lekefka,Resident Evil 2 Classic,"Any% ",Resident Evil 2 No Damage – Leon A,https://youtu.be/BRiYEiIhEek
Lekefka,Resident Evil 2 Classic,Extra Modes,Resident Evil 2 No Damage – The 4th Survivor,https://www.youtube.com/watch?v=BCJksVwQNjg
Lekefka,Blasphemous,Any%,Blasphemous Any% No Hit,https://www.youtube.com/watch?v=DRwFMKqbwcA&t=1s
Possur,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Hit – Claire 1st,https://www.youtube.com/watch?v=jijCHBaR7Es&t=3985s
Shrubb,Hollow Knight,Pantheon 5,Hollow Knight Pantheon 5 No Hit – No Damage,https://youtu.be/hsOaAwR9z2g
Elpigolo,Dark Souls,Any%,Dark Souls Any% No Hit,https://youtu.be/kO6R8RC8Yog
Elpigolo,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.youtube.com/watch?v=NrF5ZRW7wAo
Firusaurus,Zelda: Breath of the Wild,Any%,Zelda: Breath of the Wild Any% No Hit – No Damage,https://youtu.be/8-Fy8_vUJFI
smoker_spectre,Elden Ring,Any%,Elden Ring Any% No Hit,https://www.youtube.com/watch?v=1AOmS-jxXts
smoker_spectre,Elden Ring,Any%,Elden Ring Any% No Hit – Longsword Only (World’s First),https://youtu.be/KG0sCcDEceM
ErlisEcke,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.twitch.tv/videos/1798011627
ErlisEcke,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1794587879
ErlisEcke,Elden Ring,Any%,Elden Ring Any% No Hit,https://www.twitch.tv/videos/1879693826
ErlisEcke,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Hit – Claire 1st,https://www.twitch.tv/videos/1808048092
ErlisEcke,Crash Bandicoot 2: Cortex Strikes Back,Any%,Crash Bandicoot 2 Any% No Hit – No Triple Mask,https://www.twitch.tv/videos/1781004006
keskeuzaydaolsam,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.youtube.com/watch?v=V_fvm8SodOQ
AnDresMo,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://www.youtube.com/watch?v=vzU7ZEgEVg8&ab_channel=AnDresMo
AnDresMo,Hollow Knight,All Skills,Hollow Knight All Skills No Hit,https://youtu.be/J-CHlSXhxgE
Imk Senpai,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/DgRcknCLo3A
alexample_rdp,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1793318093
Quincely0,Cuphead,Any%,Cuphead Any% No Damage,https://youtu.be/chlAdS24Qqo
Quincely0,Cuphead,DLC Any%,Cuphead DLC Any% No Damage,https://youtu.be/YS6PbIzSjmQ
ToniniGames,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://www.twitch.tv/videos/1796047111
Patavodka,Dishonored,Any%,"Dishonored Any% No Hit ",https://www.youtube.com/watch?v=k_kOA2mJuN4
Patavodka,Dishonored: Death of the Outsider,Any%,Dishonored: Death of the Outsider Any% No Hit,https://www.youtube.com/watch?v=uZS__vyAKvQ
Patavodka,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=X9FJyop5-ew
Patavodka,Multiple,Dishonored Trilogy,Dishonored Trilogy No Hit,https://www.youtube.com/watch?v=mWagS0RJsYw
Espembreonplays,Celeste,Any%,Celeste Any% No Hit,https://www.youtube.com/watch?v=wAGSE4Cj29I
Zott_,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/9Rp4LyTBn3o
Zott_,Sekiro,Shura Ending,"Sekiro Shura Ending No Hit – Demon Bell, Charmless, No Prosthetics",https://youtu.be/orugOKzYxfk
Zott_,Sekiro,Shura Ending,"Sekiro Shura Ending No Hit – AP1, Demon Bell, Charmless",https://youtu.be/5NUplFxeafo
Zott_,Sekiro,Shura Ending,Sekiro Shura Ending No Hit – Sword Damage Only,https://youtu.be/jflUdViBbYs
Zott_,Sekiro,Shura Ending,"Sekiro Shura Ending No Hit – AP1, Demon Bell, Charmless, Sword Only, No Skills",https://youtu.be/OvAO4QdKCks
Zott_,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit – Sword Only,https://youtu.be/AFAZdH0gCUE
Zott_,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit – Sword Damage Only,https://youtu.be/l_b9eObltk4
Zott_,Sekiro,Mortal Journey,Sekiro Mortal Journey No Hit,https://youtu.be/pb5MyzIfbj0
Zott_,Sekiro,All Memories,Sekiro All Memories No Hit – Sword Only,https://youtu.be/c6uxx4zr6xo
felitrin,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/7adoafBmNeA
SnookyShogun,Resident Evil REmake,Real Survival Best Ending,Resident Evil Remake No Damage – Real Survival Best Ending,https://www.youtube.com/watch?v=VgRNyVD78y0&t=170s
SnookyShogun,Resident Evil Classic,Best Ending,Resident Evil No Damage – Chris Best Ending,https://www.twitch.tv/videos/1910846808
SnookyShogun,Resident Evil Classic,Best Ending,Resident Evil No Damage – Jill Best Ending,https://www.twitch.tv/videos/1828406696?filter=highlights&sort=time
SnookyShogun,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 Remake No Damage – Leon 1st,https://www.youtube.com/watch?v=7uxs-26fXGQ&t=0s
SnookyShogun,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 Remake No Damage – Claire 2nd,https://www.twitch.tv/videos/1914611209
SnookyShogun,Resident Evil 2 Classic,Hard Any%,Resident Evil 2 No Damage – Leon A,https://www.twitch.tv/videos/1828410011
SnookyShogun,Resident Evil 2 Classic,Hard Any%,Resident Evil 2 No Damage – Leon B,https://www.twitch.tv/videos/1912641520
SnookyShogun,Resident Evil 2 Classic,Hard Any%,Resident Evil 2 No Damage – Claire A,https://www.twitch.tv/videos/1910854469
SnookyShogun,Resident Evil 3 REmake,Inferno,Resident Evil 3 No Damage – Inferno,https://www.youtube.com/watch?v=cQq9N3IvN_w
SnookyShogun,Resident Evil 3 Classic,Any%,Resident Evil 3 Any% – No Damage,https://www.youtube.com/watch?v=eEwRW1DIvj0&list=PL4CsJlmbtJElCrrZ2wKq89p3lK8_cFcZi&index=3
Nox,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit,https://youtu.be/EYzLi4cdHEk
danUltra,Zelda: Breath of the Wild,Any%,Zelda: Breath of the Wild Any% No Hit – No Damage,https://www.twitch.tv/videos/1800099735
NeKroMah,Dishonored,Any%,Dishonored Any% No Hit,https://www.twitch.tv/videos/1639591010
NeKroMah,Dishonored,Any%,Dishonored Any% No Hit (IGT: 40:37),https://www.twitch.tv/videos/1835978908
NeKroMah,Dishonored 2,Any%,Dishonored 2 Any% No Hit (Emily Kaldwin),https://www.twitch.tv/videos/1657496324
NeKroMah,Dishonored: Death of the Outsider,Any%,Dishonored: Death of the Outsider Any% No Hit,https://www.twitch.tv/videos/1626066642
NeKroMah,Dishonored: Death of the Outsider,Any%,Dishonored: Death of the Outsider Any% No Hit – Ghost,https://www.twitch.tv/videos/1630511673
NeKroMah,Dishonored: Death of the Outsider,Any%,Dishonored: Death of the Outsider Any% No Hit – NG+,https://www.twitch.tv/videos/1624268206
NeKroMah,Dishonored: Death of the Outsider,Any%,Dishonored: Death of the Outsider Any% No Hit – Only Knife,https://www.twitch.tv/videos/1623907725
NeKroMah,Dishonored: Death of the Outsider,Any%,"Dishonored: Death of the Outsider Any% No Hit – No Damage, NG+, Only Knife",https://www.twitch.tv/videos/1624278996
Ercamus,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Claire 2nd,https://www.twitch.tv/videos/1798602994
Ercamus,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Leon 2nd,https://www.youtube.com/watch?v=nyCdYcb4nZ4
Ercamus,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Claire 1st,https://www.twitch.tv/videos/1816319632
Ercamus,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Leon 1st,https://www.youtube.com/watch?v=kYn1DzktYj4
Laurita23,Zelda: Breath of the Wild,Any%,Zelda: Breath of the Wild Any% No Hit – No Damage,https://www.twitch.tv/videos/1808602187
BaHaMuT,Zelda: Breath of the Wild,Any%,"Zelda: Breath of the Wild Any% No Hit – No Damage, Master Mode",https://www.youtube.com/watch?v=k4v9Tum1lB8&ab_channel=BaHaMuT
Josito Gaucho,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/1897247038
Josito Gaucho,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1809423831?filter=highlights&sort=time
Josito Gaucho,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit,https://www.twitch.tv/videos/1849652745?filter=highlights&sort=time
Davile_12,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/iJqHO7hp7to
The_Forlorn_Panda,Dark Souls II,Any%,Dark Souls II Any% No Hit,https://www.youtube.com/watch?v=vkD3fZWblhc&ab_channel=The_Forlorn_Panda
The_Forlorn_Panda,Dark Souls II,Any%,Dark Souls II Any% No Hit – Company of Champions,https://www.youtube.com/watch?v=i_xfYedvyGQ
The_Forlorn_Panda,Dark Souls II,Old Souls,Dark Souls II Old Souls No Hit,https://www.youtube.com/watch?v=A4YZUnRdmCg
dmartirubio,Zelda: Breath of the Wild,Any%,Zelda: Breath of the Wild Any% No Hit – No Damage,https://www.youtube.com/watch?v=z_0C8K954pQ
dazrbn,Zelda: Breath of the Wild,Any%,Zelda: Breath of the Wild Any% No Hit – No Damage,https://www.twitch.tv/videos/1811119949
angelillopepinillo,Dishonored,Any%,Dishonored Any% No Hit,https://www.twitch.tv/videos/1811084650
whitenoize__,Dishonored 2,Any%,Dishonored 2 Any% No Hit (Corvo Attano),https://www.twitch.tv/videos/1810701580
Old Narmer,Bloodborne,Any%,Bloodborne Any% No Hit,https://youtu.be/WFAtREvGOQY
DanYelAK47,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.youtube.com/watch?v=l9U184vyNmA
Melanchollu,Dark Souls II,Any%,Dark Souls II Any% No Hit,https://www.twitch.tv/videos/1817721555
Yosef,Zelda: Breath of the Wild,Any%,Zelda: Breath of the Wild Any% No Hit – No Damage,https://youtu.be/W6TmmRjhfl0
Pel_40,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/1820611680
BlackDevil,Dishonored,Any%,Dishonored Any% No Hit,https://www.youtube.com/watch?v=JOxPsHvffV8&ab_channel=BlackDevil
BlackDevil,Blasphemous,Any%,Blasphemous Any% No Hit – Skipless (World’s First),https://youtu.be/314-UUudak4
BlackDevil,Blasphemous,Any%,Blasphemous Any% Melee only No Hit – Skipless (World’s First),https://www.youtube.com/watch?v=9qofdIiaoWY
MelyOnTheAir,Blasphemous,Any%,"Blasphemous Any% No Hit – No Damage, Skipless",https://youtu.be/gcAMS32-q10
MelyOnTheAir,Blasphemous,Last Sorrow of the Unfathomable Wills,Blasphemous Last Sorrow of the Unfathomable Wills No Hit – No Damage (World’s First),https://www.youtube.com/watch?v=aDfXUfsgSPE
BinTobey,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/Roq63A0J9Mg
MiyuValkyrie,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/0mqPb57FjDs
TofuTripp,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Damage – Claire 1st,https://youtu.be/8oXFx7baBJs
TofuTripp,Resident Evil 2 Classic,Hard Any%,Resident Evil 2 No Damage – Leon A,https://youtu.be/Zm2IjNmQwCk?si=lsccamTyM6M9Nc_i
XodaRapX,Resident Evil REmake,Any%,Resident Evil No Hit – Jill Any%,https://youtu.be/JO86p3mHssw?t=110
XodaRapX,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Hit – Leon 1st,https://www.youtube.com/watch?v=_ACfa5aIh5Y
XodaRapX,Resident Evil 2 REmake,Hard Any%,Resident Evil 2 No Hit – Claire 2nd,https://youtu.be/XkZwyM58tNg
XodaRapX,Resident Evil 2 REmake,True Ending,Resident Evil 2 Hardcore True Ending No Hit – Leon 1st + Claire 2nd,https://youtu.be/hnP3YS5T8Xk
XodaRapX,Resident Evil 3 REmake,Inferno,Resident Evil 3 No Damage – Inferno,https://youtu.be/ZdP_9c3WRJo
XodaRapX,Resident Evil 4 REmake,Pro Any%,Resident Evil 4 No Hit – Professional Mode,https://youtu.be/79Eq-9NIxgA?t=1422
XodaRapX,Resident Evil 7,Madhouse Any%,Resident Evil 7 Madhouse Any% No Damage,https://youtu.be/p_eu0EmA2_I
Yayo,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1804666930
dermun17,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/CR4cZ40JLmY
dermun17,Sekiro,Shura Ending,Sekiro Shura Ending No Hit – NKC + DB,https://www.twitch.tv/videos/1877689172
dermun17,Sekiro,Shura Ending,Sekiro Shura Ending No Hit – No Prosthetics,https://youtu.be/i2U1Ug0lnKY
dermun17,Sekiro,Shura Ending,Sekiro Shura Ending No Hit No Damage,https://www.twitch.tv/videos/1911918184
dermun17,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit,https://www.twitch.tv/videos/1844707192?filter=highlights&sort=time
dermun17,Sekiro,Purification Ending,Sekiro Purification Ending No Hit,https://www.twitch.tv/videos/1863975475
dermun17,Sekiro,Return Ending,Sekiro Return Ending No Hit,https://www.youtube.com/playlist?list=PL0LiBLlQCk3z6VKWcGAY6L_TgD77iVHYS
0Jerzy0,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/orjGmZLtuNo
CalderMane,Elden Ring,All Remembrances,Elden Ring All Remembrances No Hit,https://www.twitch.tv/videos/1821743285
PatataSexy123,Elden Ring,Any%,Elden Any% No Hit,https://youtu.be/losXx_3rLjA
PatataSexy123,Hollow Knight,Any%,Hollow Knight Any% No Hit – No Damage,https://www.twitch.tv/videos/1806131829
Miguelzauma,Hades,Any%,"Hades Any% No Hit – No Damage, Adamant Rail / Hestia Aspect",https://www.youtube.com/watch?v=v6jZhHock00
LarDorem,Dishonored,Any%,Dishonored Any% No Hit,https://youtu.be/d5Jv-6QmeTQ
GaxLobo,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=voFxBi304ss
nixonfitzpatrick,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/1808957700
mr_dr_raven,Dark Souls,Any%,Dark Souls Any% No Hit,https://youtu.be/0OOjHMP_BIE
mr_dr_raven,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.youtube.com/watch?v=ksAHQP3gMyM&ab_channel=MrDrRaven
mr_dr_raven,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/videos/1902265999
Guided Lime,Crash Bandicoot,Any%,Crash Bandicoot Any% No Hit – No Triple Mask,https://www.youtube.com/watch?v=25w-eJS6k0U
Guided Lime,CRASH BANDICOOT 2: CORTEX STRIKES BACK,Any%,Crash Bandicoot 2 Any% No Hit – No Triple Mask,https://www.twitch.tv/videos/1849840256
Guided Lime,CRASH BANDICOOT 3: WARPED,Any%,Crash Bandicoot 3 Any% No Hit – No Triple Mask,https://www.twitch.tv/videos/1850643569
Jallgo_,Dishonored,Any%,Dishonored Any% No Hit,https://www.twitch.tv/videos/1819334715
SenRubriko,Dishonored,Any%,Dishonored Any% No Hit,https://www.twitch.tv/videos/1798135362
SenRubriko,Dishonored,DLC’s,Dishonored DLC: Knife of Dunwall No Hit,https://www.twitch.tv/videos/1867777712
SenRubriko,Dishonored,DLC’s,Dishonored DLC: The Brigmore Witches No Hit,https://www.twitch.tv/videos/1868554397
Cashmere Kilt,Bloodborne,Any%,Bloodborne Any% No Hit,https://youtu.be/ORAufzJ8p0g
JonAgi,Zelda: Breath of the Wild,Any%,Zelda: Breath of the Wild Any% No Hit – No Damage,https://youtu.be/cD-hwaDGXy8
